date;state;confirmed;deaths
2020-03-26;Amazonas;63;0
2020-03-26;Amazonas;2;1
2020-03-26;Amazonas;1;0
2020-03-26;Amazonas;67;1
2020-03-26;Amapá;2;0
2020-03-26;Amapá;2;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;9;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;7;0
2020-03-26;Bahia;2;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;2;0
2020-03-26;Bahia;5;0
2020-03-26;Bahia;10;0
2020-03-26;Bahia;2;0
2020-03-26;Bahia;60;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;1;0
2020-03-26;Bahia;108;0
2020-03-26;Ceará;6;0
2020-03-26;Ceará;224;3
2020-03-26;Ceará;1;0
2020-03-26;Ceará;0;0
2020-03-26;Ceará;1;0
2020-03-26;Ceará;1;0
2020-03-26;Ceará;4;0
2020-03-26;Ceará;237;3
2020-03-26;Distrito Federal;171;0
2020-03-26;Distrito Federal;30;0
2020-03-26;Distrito Federal;201;0
2020-03-26;Espírito Santo;1;0
2020-03-26;Espírito Santo;1;0
2020-03-26;Espírito Santo;1;0
2020-03-26;Espírito Santo;1;0
2020-03-26;Espírito Santo;3;0
2020-03-26;Espírito Santo;1;0
2020-03-26;Espírito Santo;3;0
2020-03-26;Espírito Santo;20;0
2020-03-26;Espírito Santo;17;0
2020-03-26;Espírito Santo;48;0
2020-03-26;Goiás;3;0
2020-03-26;Goiás;2;0
2020-03-26;Goiás;1;0
2020-03-26;Goiás;21;0
2020-03-26;Goiás;0;0
2020-03-26;Goiás;1;0
2020-03-26;Goiás;1;1
2020-03-26;Goiás;6;0
2020-03-26;Goiás;1;0
2020-03-26;Goiás;2;0
2020-03-26;Goiás;38;1
2020-03-26;Maranhão;10;0
2020-03-26;Maranhão;10;0
2020-03-26;Minas Gerais;96;0
2020-03-26;Minas Gerais;3;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;2;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;2;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;5;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;8;0
2020-03-26;Minas Gerais;2;0
2020-03-26;Minas Gerais;2;0
2020-03-26;Minas Gerais;11;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;2;0
2020-03-26;Minas Gerais;1;0
2020-03-26;Minas Gerais;3;0
2020-03-26;Minas Gerais;7;0
2020-03-26;Minas Gerais;153;0
2020-03-26;Mato Grosso do Sul;23;0
2020-03-26;Mato Grosso do Sul;1;0
2020-03-26;Mato Grosso do Sul;1;0
2020-03-26;Mato Grosso do Sul;25;0
2020-03-26;Mato Grosso;8;0
2020-03-26;Mato Grosso;1;0
2020-03-26;Mato Grosso;2;0
2020-03-26;Mato Grosso;11;0
2020-03-26;Pará;4;0
2020-03-26;Pará;6;0
2020-03-26;Pará;1;0
2020-03-26;Pará;1;0
2020-03-26;Pará;1;0
2020-03-26;Pará;13;0
2020-03-26;Paraíba;1;0
2020-03-26;Paraíba;5;0
2020-03-26;Paraíba;6;0
2020-03-26;Pernambuco;1;0
2020-03-26;Pernambuco;1;0
2020-03-26;Pernambuco;5;1
2020-03-26;Pernambuco;3;0
2020-03-26;Pernambuco;3;0
2020-03-26;Pernambuco;2;0
2020-03-26;Pernambuco;33;2
2020-03-26;Pernambuco;48;3
2020-03-26;Piauí;9;0
2020-03-26;Piauí;9;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;2;0
2020-03-26;Paraná;6;0
2020-03-26;Paraná;2;0
2020-03-26;Paraná;66;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;5;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;4;0
2020-03-26;Paraná;3;0
2020-03-26;Paraná;3;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;2;0
2020-03-26;Paraná;3;0
2020-03-26;Paraná;3;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;1;0
2020-03-26;Paraná;106;0
2020-03-26;Rio de Janeiro;1;0
2020-03-26;Rio de Janeiro;1;0
2020-03-26;Rio de Janeiro;1;0
2020-03-26;Rio de Janeiro;2;0
2020-03-26;Rio de Janeiro;1;0
2020-03-26;Rio de Janeiro;0;0
2020-03-26;Rio de Janeiro;1;1
2020-03-26;Rio de Janeiro;31;1
2020-03-26;Rio de Janeiro;3;1
2020-03-26;Rio de Janeiro;1;0
2020-03-26;Rio de Janeiro;368;6
2020-03-26;Rio de Janeiro;3;0
2020-03-26;Rio de Janeiro;1;0
2020-03-26;Rio de Janeiro;7;0
2020-03-26;Rio de Janeiro;421;9
2020-03-26;Rio Grande do Norte;2;0
2020-03-26;Rio Grande do Norte;13;0
2020-03-26;Rio Grande do Norte;4;0
2020-03-26;Rio Grande do Norte;19;0
2020-03-26;Rondônia;1;0
2020-03-26;Rondônia;5;0
2020-03-26;Rondônia;6;0
2020-03-26;Roraima;9;0
2020-03-26;Roraima;1;0
2020-03-26;Roraima;10;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;9;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;0;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;7;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;6;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;3;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;5;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;103;1
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;2;0
2020-03-26;Rio Grande do Sul;4;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;3;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;6;0
2020-03-26;Rio Grande do Sul;1;0
2020-03-26;Rio Grande do Sul;190;1
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;8;0
2020-03-26;Santa Catarina;12;0
2020-03-26;Santa Catarina;9;0
2020-03-26;Santa Catarina;4;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;4;0
2020-03-26;Santa Catarina;12;0
2020-03-26;Santa Catarina;20;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;3;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;5;0
2020-03-26;Santa Catarina;8;0
2020-03-26;Santa Catarina;16;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;2;0
2020-03-26;Santa Catarina;2;0
2020-03-26;Santa Catarina;7;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;0;0
2020-03-26;Santa Catarina;3;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;3;1
2020-03-26;Santa Catarina;2;0
2020-03-26;Santa Catarina;8;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;2;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;1;0
2020-03-26;Santa Catarina;8;0
2020-03-26;Santa Catarina;149;1
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;3;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;4;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;5;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;9;1
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;37;1
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;7;0
2020-03-26;São Paulo;3;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;1
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;6;0
2020-03-26;São Paulo;16;0
2020-03-26;São Paulo;13;0
2020-03-26;São Paulo;17;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;899;53
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;2;0
2020-03-26;São Paulo;2;1
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;0
2020-03-26;São Paulo;1;1
2020-03-26;São Paulo;1052;58
2020-03-26;Tocantins;8;0
2020-03-26;Tocantins;8;0
2020-03-25;Acre;23;0
2020-03-25;Acre;23;0
2020-03-25;Alagoas;10;0
2020-03-25;Alagoas;1;0
2020-03-25;Alagoas;11;0
2020-03-25;Amazonas;52;0
2020-03-25;Amazonas;2;1
2020-03-25;Amazonas;54;1
2020-03-25;Amapá;2;0
2020-03-25;Amapá;2;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;8;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;3;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;2;0
2020-03-25;Bahia;3;0
2020-03-25;Bahia;8;0
2020-03-25;Bahia;2;0
2020-03-25;Bahia;54;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;1;0
2020-03-25;Bahia;91;0
2020-03-25;Ceará;6;0
2020-03-25;Ceará;196;0
2020-03-25;Ceará;1;0
2020-03-25;Ceará;2;0
2020-03-25;Ceará;1;0
2020-03-25;Ceará;1;0
2020-03-25;Ceará;4;0
2020-03-25;Ceará;211;0
2020-03-25;Distrito Federal;195;0
2020-03-25;Distrito Federal;195;0
2020-03-25;Espírito Santo;1;0
2020-03-25;Espírito Santo;1;0
2020-03-25;Espírito Santo;1;0
2020-03-25;Espírito Santo;3;0
2020-03-25;Espírito Santo;1;0
2020-03-25;Espírito Santo;1;0
2020-03-25;Espírito Santo;17;0
2020-03-25;Espírito Santo;15;0
2020-03-25;Espírito Santo;40;0
2020-03-25;Goiás;3;0
2020-03-25;Goiás;2;0
2020-03-25;Goiás;1;0
2020-03-25;Goiás;15;0
2020-03-25;Goiás;3;0
2020-03-25;Goiás;1;0
2020-03-25;Goiás;1;0
2020-03-25;Goiás;6;0
2020-03-25;Goiás;1;0
2020-03-25;Goiás;2;0
2020-03-25;Goiás;35;0
2020-03-25;Maranhão;8;0
2020-03-25;Maranhão;8;0
2020-03-25;Minas Gerais;90;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;2;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;2;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;8;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;2;0
2020-03-25;Minas Gerais;7;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;2;0
2020-03-25;Minas Gerais;1;0
2020-03-25;Minas Gerais;3;0
2020-03-25;Minas Gerais;7;0
2020-03-25;Minas Gerais;133;0
2020-03-25;Mato Grosso do Sul;22;0
2020-03-25;Mato Grosso do Sul;1;0
2020-03-25;Mato Grosso do Sul;1;0
2020-03-25;Mato Grosso do Sul;24;0
2020-03-25;Mato Grosso;6;0
2020-03-25;Mato Grosso;1;0
2020-03-25;Mato Grosso;2;0
2020-03-25;Mato Grosso;9;0
2020-03-25;Pará;2;0
2020-03-25;Pará;4;0
2020-03-25;Pará;1;0
2020-03-25;Pará;7;0
2020-03-25;Paraíba;1;0
2020-03-25;Paraíba;4;0
2020-03-25;Paraíba;5;0
2020-03-25;Pernambuco;1;0
2020-03-25;Pernambuco;1;0
2020-03-25;Pernambuco;5;0
2020-03-25;Pernambuco;3;0
2020-03-25;Pernambuco;3;0
2020-03-25;Pernambuco;2;0
2020-03-25;Pernambuco;31;1
2020-03-25;Pernambuco;46;1
2020-03-25;Piauí;9;0
2020-03-25;Piauí;8;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;2;0
2020-03-25;Paraná;6;0
2020-03-25;Paraná;2;0
2020-03-25;Paraná;60;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;5;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;4;0
2020-03-25;Paraná;3;0
2020-03-25;Paraná;2;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;3;0
2020-03-25;Paraná;3;0
2020-03-25;Paraná;1;0
2020-03-25;Paraná;0;0
2020-03-25;Paraná;97;0
2020-03-25;Rio de Janeiro;1;0
2020-03-25;Rio de Janeiro;1;0
2020-03-25;Rio de Janeiro;2;0
2020-03-25;Rio de Janeiro;1;0
2020-03-25;Rio de Janeiro;0;0
2020-03-25;Rio de Janeiro;1;1
2020-03-25;Rio de Janeiro;19;1
2020-03-25;Rio de Janeiro;3;1
2020-03-25;Rio de Janeiro;1;0
2020-03-25;Rio de Janeiro;331;5
2020-03-25;Rio de Janeiro;3;0
2020-03-25;Rio de Janeiro;1;0
2020-03-25;Rio de Janeiro;6;0
2020-03-25;Rio de Janeiro;370;8
2020-03-25;Rio Grande do Norte;1;0
2020-03-25;Rio Grande do Norte;9;0
2020-03-25;Rio Grande do Norte;4;0
2020-03-25;Rio Grande do Norte;14;0
2020-03-25;Rondônia;1;0
2020-03-25;Rondônia;4;0
2020-03-25;Rondônia;5;0
2020-03-25;Roraima;7;0
2020-03-25;Roraima;1;0
2020-03-25;Roraima;8;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;7;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;0;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;6;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;3;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;3;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;5;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;87;1
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;4;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;2;0
2020-03-25;Rio Grande do Sul;3;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;6;0
2020-03-25;Rio Grande do Sul;1;0
2020-03-25;Rio Grande do Sul;162;1
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;7;0
2020-03-25;Santa Catarina;9;0
2020-03-25;Santa Catarina;9;0
2020-03-25;Santa Catarina;2;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;2;0
2020-03-25;Santa Catarina;11;0
2020-03-25;Santa Catarina;16;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;3;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;4;0
2020-03-25;Santa Catarina;8;0
2020-03-25;Santa Catarina;12;0
2020-03-25;Santa Catarina;2;0
2020-03-25;Santa Catarina;2;0
2020-03-25;Santa Catarina;5;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;3;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;2;0
2020-03-25;Santa Catarina;2;0
2020-03-25;Santa Catarina;5;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;1;0
2020-03-25;Santa Catarina;8;0
2020-03-25;Santa Catarina;122;0
2020-03-25;Sergipe;13;0
2020-03-25;Sergipe;1;0
2020-03-25;Sergipe;2;0
2020-03-25;Sergipe;16;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;4;0
2020-03-25;São Paulo;2;0
2020-03-25;São Paulo;6;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;5;1
2020-03-25;São Paulo;2;0
2020-03-25;São Paulo;43;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;2;0
2020-03-25;São Paulo;4;0
2020-03-25;São Paulo;3;1
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;4;0
2020-03-25;São Paulo;17;0
2020-03-25;São Paulo;13;0
2020-03-25;São Paulo;16;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;2;0
2020-03-25;São Paulo;722;44
2020-03-25;São Paulo;2;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;1
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;1;0
2020-03-25;São Paulo;0;1
2020-03-25;São Paulo;862;48
2020-03-25;Tocantins;7;0
2020-03-25;Tocantins;7;0
2020-03-24;Acre;21;0
2020-03-24;Acre;21;0
2020-03-24;Alagoas;10;0
2020-03-24;Alagoas;10;0
2020-03-24;Amazonas;45;0
2020-03-24;Amazonas;2;1
2020-03-24;Amazonas;47;1
2020-03-24;Amapá;1;0
2020-03-24;Amapá;1;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;8;0
2020-03-24;Bahia;3;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;2;0
2020-03-24;Bahia;3;0
2020-03-24;Bahia;8;0
2020-03-24;Bahia;2;0
2020-03-24;Bahia;45;0
2020-03-24;Bahia;1;0
2020-03-24;Bahia;79;0
2020-03-24;Ceará;6;0
2020-03-24;Ceará;170;0
2020-03-24;Ceará;1;0
2020-03-24;Ceará;2;0
2020-03-24;Ceará;1;0
2020-03-24;Ceará;1;0
2020-03-24;Ceará;4;0
2020-03-24;Ceará;185;0
2020-03-24;Distrito Federal;161;0
2020-03-24;Distrito Federal;161;0
2020-03-24;Espírito Santo;1;0
2020-03-24;Espírito Santo;1;0
2020-03-24;Espírito Santo;1;0
2020-03-24;Espírito Santo;3;0
2020-03-24;Espírito Santo;1;0
2020-03-24;Espírito Santo;1;0
2020-03-24;Espírito Santo;17;0
2020-03-24;Espírito Santo;15;0
2020-03-24;Espírito Santo;40;0
2020-03-24;Goiás;3;0
2020-03-24;Goiás;2;0
2020-03-24;Goiás;1;0
2020-03-24;Goiás;15;0
2020-03-24;Goiás;1;0
2020-03-24;Goiás;5;0
2020-03-24;Goiás;2;0
2020-03-24;Goiás;29;0
2020-03-24;Maranhão;8;0
2020-03-24;Maranhão;8;0
2020-03-24;Minas Gerais;87;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;2;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;2;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;8;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;2;0
2020-03-24;Minas Gerais;7;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;2;0
2020-03-24;Minas Gerais;1;0
2020-03-24;Minas Gerais;3;0
2020-03-24;Minas Gerais;7;0
2020-03-24;Minas Gerais;130;0
2020-03-24;Mato Grosso do Sul;22;0
2020-03-24;Mato Grosso do Sul;1;0
2020-03-24;Mato Grosso do Sul;1;0
2020-03-24;Mato Grosso do Sul;24;0
2020-03-24;Mato Grosso;5;0
2020-03-24;Mato Grosso;1;0
2020-03-24;Mato Grosso;1;0
2020-03-24;Mato Grosso;7;0
2020-03-24;Pará;4;0
2020-03-24;Pará;1;0
2020-03-24;Pará;5;0
2020-03-24;Paraíba;1;0
2020-03-24;Paraíba;2;0
2020-03-24;Paraíba;3;0
2020-03-24;Pernambuco;1;0
2020-03-24;Pernambuco;1;0
2020-03-24;Pernambuco;4;0
2020-03-24;Pernambuco;3;0
2020-03-24;Pernambuco;2;0
2020-03-24;Pernambuco;1;0
2020-03-24;Pernambuco;30;0
2020-03-24;Pernambuco;42;0
2020-03-24;Piauí;8;0
2020-03-24;Piauí;8;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;2;0
2020-03-24;Paraná;6;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;40;0
2020-03-24;Paraná;4;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;5;0
2020-03-24;Paraná;3;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;2;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;1;0
2020-03-24;Paraná;0;0
2020-03-24;Paraná;70;0
2020-03-24;Rio de Janeiro;1;0
2020-03-24;Rio de Janeiro;1;0
2020-03-24;Rio de Janeiro;1;0
2020-03-24;Rio de Janeiro;1;0
2020-03-24;Rio de Janeiro;2;0
2020-03-24;Rio de Janeiro;1;1
2020-03-24;Rio de Janeiro;12;1
2020-03-24;Rio de Janeiro;3;1
2020-03-24;Rio de Janeiro;276;3
2020-03-24;Rio de Janeiro;3;0
2020-03-24;Rio de Janeiro;4;0
2020-03-24;Rio de Janeiro;305;6
2020-03-24;Rio Grande do Norte;1;0
2020-03-24;Rio Grande do Norte;9;0
2020-03-24;Rio Grande do Norte;4;0
2020-03-24;Rio Grande do Norte;14;0
2020-03-24;Rondônia;1;0
2020-03-24;Rondônia;4;0
2020-03-24;Rondônia;5;0
2020-03-24;Roraima;7;0
2020-03-24;Roraima;1;0
2020-03-24;Roraima;8;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;7;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;6;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;3;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;5;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;47;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;2;0
2020-03-24;Rio Grande do Sul;3;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;3;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;4;0
2020-03-24;Rio Grande do Sul;1;0
2020-03-24;Rio Grande do Sul;112;0
2020-03-24;Santa Catarina;9;0
2020-03-24;Santa Catarina;7;0
2020-03-24;Santa Catarina;9;0
2020-03-24;Santa Catarina;3;0
2020-03-24;Santa Catarina;9;0
2020-03-24;Santa Catarina;20;0
2020-03-24;Santa Catarina;1;0
2020-03-24;Santa Catarina;2;0
2020-03-24;Santa Catarina;1;0
2020-03-24;Santa Catarina;4;0
2020-03-24;Santa Catarina;10;0
2020-03-24;Santa Catarina;2;0
2020-03-24;Santa Catarina;2;0
2020-03-24;Santa Catarina;4;0
2020-03-24;Santa Catarina;1;0
2020-03-24;Santa Catarina;1;0
2020-03-24;Santa Catarina;3;0
2020-03-24;Santa Catarina;1;0
2020-03-24;Santa Catarina;2;0
2020-03-24;Santa Catarina;2;0
2020-03-24;Santa Catarina;6;0
2020-03-24;Santa Catarina;1;0
2020-03-24;Santa Catarina;9;0
2020-03-24;Santa Catarina;109;0
2020-03-24;Sergipe;12;0
2020-03-24;Sergipe;1;0
2020-03-24;Sergipe;2;0
2020-03-24;Sergipe;15;0
2020-03-24;São Paulo;0;0
2020-03-24;São Paulo;810;40
2020-03-24;Tocantins;7;0
2020-03-24;Tocantins;7;0
2020-03-23;Acre;17;0
2020-03-23;Acre;17;0
2020-03-23;Alagoas;8;0
2020-03-23;Alagoas;8;0
2020-03-23;Amazonas;31;0
2020-03-23;Amazonas;1;0
2020-03-23;Amazonas;32;0
2020-03-23;Amapá;1;0
2020-03-23;Amapá;1;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;6;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;1;0
2020-03-23;Bahia;3;0
2020-03-23;Bahia;8;0
2020-03-23;Bahia;2;0
2020-03-23;Bahia;37;0
2020-03-23;Bahia;63;0
2020-03-23;Ceará;6;0
2020-03-23;Ceará;151;0
